"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2004-6-21","3,290.96","3,255.62","3,293.25","3,244.24","79.20M","0.84%"
"2004-6-18","3,263.70","3,303.53","3,305.87","3,223.21","184.00M","-1.28%"
"2004-6-17","3,306.04","3,399.37","3,401.92","3,302.04","124.10M","-2.67%"
"2004-6-16","3,396.89","3,375.85","3,429.68","3,353.70","164.50M","0.91%"
"2004-6-15","3,366.33","3,300.76","3,381.38","3,297.19","106.10M","1.93%"
"2004-6-14","3,302.53","3,378.07","3,378.07","3,284.08","129.90M","-2.34%"
"2004-6-11","3,381.69","3,410.49","3,466.07","3,378.73","145.70M","-0.58%"
"2004-6-10","3,401.38","3,380.09","3,429.73","3,365.24","135.00M","0.42%"
"2004-6-9","3,387.17","3,434.73","3,440.06","3,377.50","136.90M","-1.56%"
"2004-6-8","3,440.72","3,479.90","3,490.02","3,436.42","104.60M","-1.11%"
"2004-6-7","3,479.41","3,523.41","3,523.41","3,463.48","111.00M","-1.23%"
"2004-6-4","3,522.89","3,529.17","3,546.34","3,515.63","93.10M","-0.31%"
"2004-6-3","3,533.87","3,595.45","3,595.45","3,521.23","131.60M","-1.76%"
"2004-6-2","3,597.30","3,636.97","3,641.02","3,591.26","156.70M","-0.97%"
"2004-6-1","3,632.46","3,582.47","3,635.74","3,570.18","156.10M","1.53%"
"2004-5-31","3,577.65","3,546.76","3,587.22","3,539.82","85.50M","0.82%"
"2004-5-28","3,548.69","3,570.58","3,570.63","3,539.66","97.70M","-0.37%"
"2004-5-27","3,561.86","3,474.82","3,567.96","3,457.64","172.30M","2.67%"
"2004-5-26","3,469.20","3,433.96","3,475.60","3,426.42","87.40M","0.95%"
"2004-5-25","3,436.69","3,503.70","3,507.49","3,434.10","127.60M","-1.80%"
"2004-5-24","3,499.85","3,522.26","3,529.28","3,490.31","86.30M","-0.41%"
"2004-5-21","3,514.22","3,479.15","3,514.22","3,479.15","87.60M","1.12%"
"2004-5-20","3,475.29","3,506.28","3,531.47","3,465.52","91.50M","-0.80%"
"2004-5-19","3,503.30","3,500.70","3,534.79","3,476.34","145.10M","0.46%"
"2004-5-18","3,487.12","3,459.98","3,492.17","3,406.91","152.40M","0.78%"
"2004-5-17","3,460.20","3,477.36","3,508.37","3,455.82","104.50M","-0.85%"
"2004-5-14","3,489.90","3,580.86","3,581.62","3,481.15","111.70M","-2.41%"
"2004-5-13","3,575.91","3,601.38","3,604.43","3,559.46","94.20M","-0.57%"
"2004-5-12","3,596.38","3,503.53","3,596.71","3,499.25","141.20M","2.96%"
"2004-5-11","3,492.97","3,469.85","3,521.92","3,447.51","128.00M","0.46%"
"2004-5-10","3,476.99","3,626.31","3,636.94","3,474.02","151.30M","-3.77%"
"2004-4-30","3,613.17","3,600.11","3,648.69","3,573.01","209.80M","0.36%"
"2004-4-29","3,600.05","3,699.53","3,720.08","3,596.35","209.30M","-2.77%"
"2004-4-28","3,702.80","3,744.21","3,744.21","3,680.67","206.90M","-1.38%"
"2004-4-27","3,754.59","3,772.75","3,790.46","3,745.84","190.80M","-0.42%"
"2004-4-26","3,770.25","3,770.57","3,801.02","3,744.51","149.50M","-0.33%"
"2004-4-23","3,782.71","3,828.02","3,828.02","3,777.54","142.40M","-1.18%"
"2004-4-22","3,827.85","3,817.58","3,836.50","3,792.86","151.40M","0.21%"
"2004-4-21","3,819.88","3,855.68","3,871.31","3,802.26","182.00M","-0.90%"
"2004-4-20","3,854.48","3,896.14","3,903.34","3,850.88","178.80M","-1.12%"
"2004-4-19","3,898.28","3,952.07","3,958.30","3,884.69","179.50M","-1.09%"
"2004-4-16","3,941.07","3,904.79","3,947.59","3,852.21","262.10M","0.96%"
"2004-4-15","3,903.61","3,921.21","3,956.09","3,895.77","175.40M","-0.48%"
"2004-4-14","3,922.58","3,992.67","3,995.34","3,887.66","234.20M","-1.83%"
"2004-4-13","3,995.65","4,049.38","4,068.82","3,987.66","245.40M","-1.28%"
"2004-4-12","4,047.27","4,034.33","4,070.18","3,996.70","233.30M","-0.12%"
"2004-4-9","4,051.96","4,148.35","4,161.91","4,043.40","313.40M","-2.31%"
"2004-4-8","4,147.82","4,169.65","4,169.65","4,134.54","271.30M","-0.54%"
"2004-4-7","4,170.28","4,161.72","4,187.23","4,146.44","268.60M","0.30%"
"2004-4-6","4,157.82","4,128.28","4,159.40","4,093.77","263.20M","0.75%"
"2004-4-5","4,126.70","4,143.24","4,150.66","4,103.35","311.40M","-0.14%"
"2004-4-2","4,132.54","4,102.35","4,141.17","4,088.42","301.10M","0.97%"
"2004-4-1","4,092.69","4,067.50","4,098.39","4,051.21","227.90M","0.80%"
"2004-3-31","4,060.14","4,018.83","4,061.67","4,008.00","223.70M","1.27%"
"2004-3-30","4,009.14","4,007.25","4,023.30","3,978.80","174.30M","0.03%"
"2004-3-29","4,008.08","4,057.72","4,071.26","4,006.26","238.50M","-1.32%"
"2004-3-26","4,061.53","4,048.22","4,069.31","4,019.56","226.50M","0.44%"
"2004-3-25","4,043.81","4,025.73","4,054.89","4,015.78","184.40M","0.32%"
"2004-3-24","4,030.79","4,027.38","4,050.24","4,007.78","231.40M","0.09%"
"2004-3-23","4,027.23","4,070.76","4,070.76","4,008.54","258.10M","-1.10%"
"2004-3-22","4,072.22","4,072.40","4,095.52","4,052.64","325.80M","0.33%"
"2004-3-19","4,058.96","3,997.76","4,060.26","3,993.60","238.90M","1.48%"
"2004-3-18","3,999.70","4,079.74","4,093.15","3,994.28","293.10M","-1.93%"
"2004-3-17","4,078.36","4,065.31","4,097.00","4,040.38","291.10M","0.42%"
"2004-3-16","4,061.16","4,059.92","4,073.15","4,027.16","303.80M","0.26%"
"2004-3-15","4,050.48","3,954.42","4,061.15","3,954.42","410.70M","2.58%"
"2004-3-12","3,948.44","3,954.56","3,955.62","3,909.07","211.10M","-0.11%"
"2004-3-11","3,952.79","3,910.42","3,962.49","3,895.33","294.40M","1.28%"
"2004-3-10","3,902.79","3,826.26","3,902.79","3,826.26","200.70M","2.11%"
"2004-3-9","3,822.17","3,824.42","3,876.09","3,818.42","202.90M","-0.15%"
"2004-3-8","3,827.85","3,905.65","3,918.44","3,820.50","195.50M","-2.06%"
"2004-3-5","3,908.56","3,941.51","3,944.18","3,903.38","198.00M","-0.66%"
"2004-3-4","3,934.49","3,892.99","3,934.97","3,870.87","214.60M","0.94%"
"2004-3-3","3,897.86","3,931.06","3,960.87","3,880.71","254.10M","-0.91%"
"2004-3-2","3,933.79","3,975.86","3,981.42","3,921.87","313.60M","-0.85%"
"2004-3-1","3,967.70","3,925.77","3,968.74","3,897.06","332.70M","1.22%"
"2004-2-27","3,919.92","3,902.75","3,930.65","3,893.44","314.60M","0.69%"
"2004-2-26","3,892.96","3,823.66","3,893.61","3,810.32","353.90M","1.56%"
"2004-2-25","3,833.05","3,908.67","3,949.21","3,821.50","345.50M","-1.63%"
"2004-2-24","3,896.66","3,888.50","3,899.78","3,825.42","351.10M","-0.05%"
"2004-2-23","3,898.54","3,994.71","4,007.51","3,896.47","421.60M","-2.21%"
"2004-2-20","3,986.66","3,967.60","3,986.79","3,932.47","363.60M","0.51%"
"2004-2-19","3,966.42","3,990.44","4,005.38","3,951.82","332.20M","-0.46%"
"2004-2-18","3,984.70","3,942.84","3,995.17","3,929.52","473.70M","1.13%"
"2004-2-17","3,940.19","3,933.08","3,958.57","3,918.56","","0.41%"
"2004-2-16","3,924.06","3,851.91","3,924.22","3,851.91","","2.14%"
"2004-2-13","3,842.03","3,847.42","3,878.03","3,823.44","","-0.21%"
"2004-2-12","3,850.03","3,879.70","3,905.00","3,842.19","","-0.67%"
"2004-2-11","3,876.08","3,896.36","3,898.83","3,830.71","","-0.41%"
"2004-2-10","3,892.23","3,910.05","3,932.82","3,875.10","","-0.19%"
"2004-2-9","3,899.51","3,821.52","3,899.51","3,821.52","","2.02%"
"2004-2-6","3,822.20","3,841.90","3,886.42","3,790.18","","-0.58%"
"2004-2-5","3,844.55","3,870.19","3,878.30","3,822.88","","-0.58%"
"2004-2-4","3,866.90","3,805.11","3,866.90","3,805.11","","1.81%"
"2004-2-3","3,797.99","3,775.04","3,798.26","3,744.81","","0.61%"
"2004-2-2","3,774.88","3,803.69","3,842.97","3,711.33","","1.56%"
"2004-1-30","3,716.87","3,824.86","3,825.53","3,711.93","","-2.62%"
"2004-1-29","3,816.88","3,733.47","3,820.65","3,732.46","","2.35%"
"2004-1-16","3,729.34","3,710.06","3,742.09","3,694.11","","0.61%"
"2004-1-15","3,706.61","3,716.67","3,748.67","3,698.64","","-0.15%"
"2004-1-14","3,712.32","3,745.75","3,748.70","3,685.87","","-0.95%"
"2004-1-13","3,748.02","3,774.01","3,803.76","3,717.30","","-0.47%"
"2004-1-12","3,765.57","3,689.52","3,766.26","3,679.95","","1.87%"
"2004-1-9","3,696.42","3,767.18","3,804.30","3,693.05","","-1.81%"
"2004-1-8","3,764.46","3,728.53","3,778.62","3,707.23","","1.03%"
"2004-1-7","3,725.91","3,673.06","3,751.27","3,657.01","","1.46%"
"2004-1-6","3,672.28","3,630.32","3,674.10","3,628.26","","1.36%"
"2004-1-5","3,623.03","3,499.81","3,627.06","3,499.81","","3.46%"
"2004-1-2","3,501.87","3,473.35","3,529.12","3,471.73","","0.63%"
"2003-12-31","3,479.80","3,514.49","3,521.22","3,468.22","","-0.85%"
"2003-12-30","3,509.70","3,476.70","3,515.51","3,476.31","","0.91%"
"2003-12-29","3,478.21","3,487.69","3,503.30","3,465.76","","-0.78%"
"2003-12-26","3,505.56","3,513.92","3,515.00","3,477.56","","-0.03%"
"2003-12-25","3,506.78","3,535.64","3,557.89","3,496.98","","-0.68%"
"2003-12-24","3,530.67","3,477.29","3,533.41","3,476.44","","1.73%"
"2003-12-23","3,470.63","3,445.55","3,482.01","3,426.37","","0.93%"
"2003-12-22","3,438.60","3,350.86","3,440.42","3,341.20","","2.74%"
"2003-12-19","3,347.02","3,362.74","3,385.49","3,320.06","","-0.37%"
"2003-12-18","3,359.43","3,327.85","3,360.79","3,322.77","","0.77%"
"2003-12-17","3,333.71","3,350.48","3,394.90","3,332.02","","-0.71%"
"2003-12-16","3,357.42","3,364.23","3,364.23","3,308.89","","-0.31%"
"2003-12-15","3,367.94","3,360.22","3,377.03","3,351.79","","0.24%"
"2003-12-12","3,359.93","3,363.06","3,370.42","3,342.17","","-0.17%"
"2003-12-11","3,365.71","3,377.43","3,380.51","3,349.76","","-0.08%"
"2003-12-10","3,368.36","3,341.88","3,369.42","3,337.12","","0.97%"
"2003-12-9","3,335.99","3,318.62","3,337.21","3,302.00","","0.46%"
"2003-12-8","3,320.76","3,354.16","3,375.50","3,315.37","","-0.97%"
"2003-12-5","3,353.18","3,372.83","3,377.68","3,335.18","","-0.51%"
"2003-12-4","3,370.52","3,356.29","3,381.77","3,347.93","","0.38%"
"2003-12-3","3,357.64","3,335.40","3,381.61","3,311.24","","0.64%"
"2003-12-2","3,336.35","3,356.63","3,364.59","3,332.38","","-0.22%"
"2003-12-1","3,343.73","3,274.84","3,344.66","3,274.84","","2.32%"
"2003-11-28","3,267.94","3,241.43","3,274.63","3,234.00","","0.94%"
"2003-11-27","3,237.40","3,292.36","3,300.72","3,233.69","","-1.58%"
"2003-11-26","3,289.44","3,273.07","3,290.43","3,259.13","","0.33%"
"2003-11-25","3,278.77","3,285.35","3,314.98","3,266.71","","0.10%"
"2003-11-24","3,275.48","3,189.60","3,275.59","3,188.05","","2.73%"
"2003-11-21","3,188.50","3,231.18","3,271.13","3,177.52","","-1.34%"
"2003-11-20","3,231.93","3,146.50","3,235.69","3,144.71","","2.67%"
"2003-11-19","3,147.90","3,102.46","3,164.33","3,097.49","","1.20%"
"2003-11-18","3,110.67","3,171.52","3,171.52","3,107.70","","-1.94%"
"2003-11-17","3,172.31","3,190.55","3,198.50","3,169.27","","-0.57%"
"2003-11-14","3,190.53","3,183.69","3,198.93","3,160.79","","0.22%"
"2003-11-13","3,183.62","3,173.31","3,205.68","3,164.97","","0.04%"
"2003-11-12","3,182.27","3,221.76","3,221.76","3,174.98","","-1.40%"
"2003-11-11","3,227.58","3,213.34","3,239.77","3,183.83","","0.34%"
"2003-11-10","3,216.63","3,203.77","3,224.68","3,160.11","","0.07%"
"2003-11-7","3,214.39","3,263.82","3,269.84","3,192.52","","-1.75%"
"2003-11-6","3,271.65","3,288.86","3,297.83","3,238.08","","-0.49%"
"2003-11-5","3,287.60","3,297.37","3,323.06","3,272.00","","-0.27%"
"2003-11-4","3,296.53","3,242.56","3,379.10","3,242.56","","1.84%"
"2003-11-3","3,237.06","3,161.53","3,246.23","3,156.13","","2.20%"
"2003-10-31","3,167.34","3,156.97","3,206.38","3,139.73","","0.14%"
"2003-10-30","3,163.02","3,190.94","3,190.94","3,146.43","","-0.94%"
"2003-10-29","3,193.18","3,198.34","3,217.61","3,150.66","","-0.05%"
"2003-10-28","3,194.71","3,168.17","3,202.78","3,156.77","","0.64%"
"2003-10-27","3,174.51","3,185.62","3,192.29","3,153.16","","-0.35%"
"2003-10-24","3,185.54","3,183.14","3,199.98","3,160.03","","-0.05%"
"2003-10-23","3,187.06","3,216.30","3,236.71","3,183.85","","-0.89%"
"2003-10-22","3,215.82","3,132.88","3,224.75","3,132.88","","2.80%"
"2003-10-21","3,128.18","3,117.22","3,134.06","3,101.82","","0.39%"
"2003-10-20","3,116.13","3,114.54","3,127.23","3,103.57","","-0.02%"
"2003-10-17","3,116.71","3,103.79","3,135.62","3,096.73","","0.31%"
"2003-10-16","3,107.15","3,153.47","3,157.97","3,100.36","","-1.51%"
"2003-10-15","3,154.68","3,171.26","3,231.96","3,148.37","","-0.53%"
"2003-10-14","3,171.47","3,182.72","3,191.38","3,151.76","","-0.32%"
"2003-10-13","3,181.50","3,206.66","3,227.09","3,176.39","","-0.56%"
"2003-10-10","3,199.56","3,090.96","3,207.87","3,086.76","","3.55%"
"2003-10-9","3,089.90","3,086.26","3,109.37","3,082.88","","0.13%"
"2003-10-8","3,085.94","3,056.18","3,090.37","3,046.71","","1.02%"
"2003-9-30","3,054.90","3,016.22","3,064.43","3,012.16","","1.24%"
"2003-9-29","3,017.42","3,056.84","3,057.24","3,012.86","","-1.22%"
"2003-9-26","3,054.59","3,068.68","3,079.00","3,053.35","","-0.48%"
"2003-9-25","3,069.44","3,106.07","3,108.25","3,064.37","","-1.08%"
"2003-9-24","3,102.99","3,093.13","3,110.90","3,085.86","","0.35%"
"2003-9-23","3,092.25","3,069.29","3,093.48","3,043.57","","0.54%"
"2003-9-22","3,075.78","3,098.41","3,102.66","3,070.44","","-0.64%"
"2003-9-19","3,095.74","3,100.76","3,115.52","3,077.60","","-0.10%"
"2003-9-18","3,098.74","3,086.85","3,108.49","3,078.79","","0.17%"
"2003-9-17","3,093.61","3,128.05","3,128.45","3,085.52","","-1.13%"
"2003-9-16","3,128.90","3,102.84","3,129.25","3,089.78","","0.91%"
"2003-9-15","3,100.55","3,132.32","3,154.16","3,095.32","","-1.12%"
"2003-9-12","3,135.53","3,160.90","3,160.90","3,131.32","","-0.80%"
"2003-9-11","3,160.82","3,152.14","3,177.15","3,150.50","","0.39%"
"2003-9-10","3,148.67","3,135.29","3,158.48","3,126.45","","0.38%"
"2003-9-9","3,136.61","3,155.55","3,165.99","3,130.53","","-0.66%"
"2003-9-8","3,157.37","3,176.13","3,176.13","3,148.02","","-0.76%"
"2003-9-5","3,181.69","3,224.81","3,225.44","3,162.85","","-1.40%"
"2003-9-4","3,226.91","3,234.15","3,246.11","3,220.36","","-0.21%"
"2003-9-3","3,233.79","3,238.33","3,251.24","3,223.46","","-0.16%"
"2003-9-2","3,238.86","3,253.32","3,272.54","3,232.99","","-0.32%"
"2003-9-1","3,249.19","3,194.26","3,250.11","3,183.81","","1.78%"
"2003-8-29","3,192.37","3,150.80","3,192.37","3,143.39","","1.17%"
"2003-8-28","3,155.53","3,182.09","3,191.91","3,154.29","","-0.80%"
"2003-8-27","3,181.06","3,188.50","3,205.08","3,173.84","","-0.23%"
"2003-8-26","3,188.39","3,177.64","3,197.90","3,167.00","","0.23%"
"2003-8-25","3,181.07","3,196.02","3,196.19","3,165.21","","-0.86%"
"2003-8-22","3,208.77","3,209.26","3,233.61","3,203.05","","-0.10%"
"2003-8-21","3,212.11","3,216.72","3,226.52","3,199.50","","-0.11%"
"2003-8-20","3,215.49","3,245.02","3,247.27","3,194.13","","-0.95%"
"2003-8-19","3,246.43","3,258.71","3,272.04","3,242.53","","-0.29%"
"2003-8-18","3,255.84","3,259.48","3,271.17","3,246.19","","-0.18%"
"2003-8-15","3,261.66","3,252.35","3,276.15","3,241.75","","0.11%"
"2003-8-14","3,258.21","3,269.52","3,298.59","3,247.20","","-0.48%"
"2003-8-13","3,273.86","3,317.88","3,320.50","3,269.58","","-1.35%"
"2003-8-12","3,318.66","3,304.64","3,330.99","3,300.71","","0.41%"
"2003-8-11","3,305.14","3,288.12","3,309.59","3,272.00","","0.33%"
"2003-8-8","3,294.31","3,343.07","3,346.32","3,291.43","","-1.55%"
"2003-8-7","3,346.06","3,341.47","3,375.79","3,338.86","","0.14%"
"2003-8-6","3,341.36","3,360.29","3,361.39","3,338.18","","-0.59%"
"2003-8-5","3,361.25","3,365.30","3,376.05","3,351.60","","-0.04%"
"2003-8-4","3,362.57","3,329.19","3,362.87","3,315.35","","1.07%"
"2003-8-1","3,326.86","3,319.22","3,336.66","3,298.47","","0.25%"
"2003-7-31","3,318.42","3,306.52","3,331.17","3,299.79","","0.46%"
"2003-7-30","3,303.16","3,293.53","3,313.05","3,280.32","","0.42%"
"2003-7-29","3,289.39","3,265.67","3,296.80","3,265.67","","0.79%"
"2003-7-28","3,263.61","3,267.24","3,272.66","3,250.33","","-0.39%"
"2003-7-25","3,276.39","3,312.57","3,340.15","3,262.67","","-1.21%"
"2003-7-24","3,316.49","3,339.29","3,340.58","3,309.39","","-0.78%"
"2003-7-23","3,342.72","3,331.97","3,355.96","3,309.82","","0.42%"
"2003-7-22","3,328.89","3,335.42","3,366.36","3,289.92","","0.17%"
"2003-7-21","3,323.14","3,312.26","3,335.19","3,290.19","","-0.55%"
"2003-7-18","3,341.50","3,442.51","3,445.02","3,338.82","","-2.97%"
"2003-7-17","3,443.70","3,414.76","3,459.64","3,414.76","","0.92%"
"2003-7-16","3,412.39","3,401.33","3,413.26","3,387.61","","0.48%"
"2003-7-15","3,395.92","3,380.67","3,419.41","3,379.56","","0.51%"
"2003-7-14","3,378.69","3,378.93","3,385.73","3,364.90","","0.05%"
"2003-7-11","3,377.04","3,384.49","3,395.32","3,366.95","","-0.18%"
"2003-7-10","3,383.05","3,308.52","3,398.65","3,307.62","","2.32%"
"2003-7-9","3,306.43","3,330.69","3,333.91","3,298.02","","-0.69%"
"2003-7-8","3,329.52","3,311.12","3,341.25","3,310.11","","0.69%"
"2003-7-7","3,306.70","3,293.29","3,320.80","3,268.62","","0.81%"
"2003-7-4","3,280.29","3,277.12","3,300.55","3,265.79","","0.13%"
"2003-7-3","3,276.10","3,267.58","3,287.39","3,257.41","","0.37%"
"2003-7-2","3,263.96","3,226.86","3,264.49","3,206.93","","1.17%"
"2003-7-1","3,226.34","3,223.07","3,273.95","3,223.07","","0.05%"
"2003-6-30","3,224.81","3,215.21","3,247.57","3,202.91","","-0.09%"
"2003-6-27","3,227.63","3,281.57","3,286.77","3,226.07","","-1.79%"
"2003-6-26","3,286.30","3,243.26","3,298.32","3,207.71","","1.15%"
"2003-6-25","3,248.84","3,275.67","3,284.34","3,243.25","","-0.75%"
"2003-6-24","3,273.45","3,266.00","3,278.10","3,249.71","","0.45%"
"2003-6-23","3,258.91","3,302.43","3,302.43","3,257.30","","-1.46%"
"2003-6-20","3,307.21","3,323.94","3,341.75","3,300.38","","-0.60%"
"2003-6-19","3,327.29","3,379.52","3,388.77","3,309.00","","-1.60%"
"2003-6-18","3,381.25","3,378.56","3,406.32","3,378.20","","0.14%"
"2003-6-17","3,376.41","3,389.46","3,405.65","3,369.93","","-0.48%"
"2003-6-16","3,392.78","3,399.24","3,404.08","3,373.57","","-0.30%"
"2003-6-13","3,402.88","3,395.58","3,425.16","3,384.61","","0.21%"
"2003-6-12","3,395.65","3,413.67","3,418.83","3,380.61","","-0.45%"
"2003-6-11","3,411.10","3,353.08","3,412.21","3,353.08","","1.90%"
"2003-6-10","3,347.61","3,326.87","3,364.84","3,326.87","","0.59%"
"2003-6-9","3,327.97","3,350.75","3,374.03","3,324.42","","-1.02%"
"2003-6-6","3,362.30","3,424.88","3,424.88","3,362.13","","-2.07%"
"2003-6-5","3,433.28","3,491.75","3,493.68","3,427.19","","-1.67%"
"2003-6-4","3,491.44","3,448.99","3,491.85","3,421.23","","1.04%"
"2003-6-3","3,455.37","3,495.14","3,514.87","3,450.89","","-1.24%"
"2003-6-2","3,498.85","3,502.68","3,503.95","3,471.72","","-0.14%"
"2003-5-30","3,503.69","3,495.48","3,521.13","3,483.26","","0.40%"
"2003-5-29","3,489.88","3,435.82","3,490.66","3,415.65","","1.43%"
"2003-5-28","3,440.52","3,490.61","3,514.30","3,432.68","","-1.39%"
"2003-5-27","3,488.86","3,504.66","3,511.64","3,465.69","","-0.41%"
"2003-5-26","3,503.37","3,482.83","3,517.17","3,481.77","","0.72%"
"2003-5-23","3,478.26","3,439.59","3,519.72","3,437.73","","1.38%"
"2003-5-22","3,431.02","3,392.60","3,432.30","3,362.93","","1.09%"
"2003-5-21","3,394.14","3,393.63","3,440.03","3,385.42","","-0.04%"
"2003-5-20","3,395.35","3,427.85","3,427.85","3,375.15","","-1.14%"
"2003-5-19","3,434.63","3,422.16","3,452.44","3,399.38","","0.60%"
"2003-5-16","3,414.13","3,399.03","3,433.02","3,393.10","","0.61%"
"2003-5-15","3,393.58","3,296.76","3,394.72","3,276.09","","3.06%"
"2003-5-14","3,292.96","3,207.57","3,294.48","3,191.43","","2.22%"
"2003-5-13","3,221.29","3,330.29","3,341.14","3,217.54","","-2.59%"
"2003-5-12","3,307.02","3,264.94","3,313.53","3,247.97","","1.42%"
"2003-4-30","3,260.75","3,231.56","3,302.24","3,231.56","","0.68%"
"2003-4-29","3,238.81","3,289.76","3,295.06","3,231.57","","-1.67%"
"2003-4-28","3,293.92","3,129.25","3,297.60","3,097.49","","4.54%"
"2003-4-25","3,150.96","3,175.72","3,204.53","3,136.77","","-1.18%"
"2003-4-24","3,188.61","3,272.49","3,272.49","3,147.94","","-2.94%"
"2003-4-23","3,285.12","3,332.93","3,350.06","3,275.33","","-1.47%"
"2003-4-22","3,334.18","3,328.02","3,355.25","3,315.45","","0.25%"
"2003-4-21","3,325.72","3,410.26","3,410.26","3,282.67","","-2.42%"
"2003-4-18","3,408.35","3,458.30","3,470.76","3,392.66","","-1.30%"
"2003-4-17","3,453.32","3,446.29","3,481.01","3,400.46","","0.22%"
"2003-4-16","3,445.87","3,447.93","3,525.87","3,413.74","","0.36%"
"2003-4-15","3,433.39","3,389.35","3,436.71","3,359.78","","1.49%"
"2003-4-14","3,382.82","3,316.02","3,395.28","3,316.02","","2.18%"
"2003-4-11","3,310.49","3,258.93","3,330.45","3,250.53","","1.55%"
"2003-4-10","3,259.95","3,226.87","3,273.16","3,226.87","","1.27%"
"2003-4-9","3,219.08","3,144.02","3,220.88","3,136.67","","2.31%"
"2003-4-8","3,146.30","3,137.30","3,159.40","3,136.89","","0.20%"
"2003-4-7","3,140.14","3,158.43","3,184.10","3,132.86","","-0.47%"
"2003-4-4","3,154.84","3,115.79","3,159.88","3,113.42","","1.17%"
"2003-4-3","3,118.46","3,128.34","3,132.59","3,111.88","","-0.29%"
"2003-4-2","3,127.66","3,116.89","3,137.80","3,110.98","","0.28%"
"2003-4-1","3,118.91","3,105.28","3,129.37","3,092.63","","0.55%"
"2003-3-31","3,101.86","3,048.60","3,102.09","3,047.43","","1.75%"
"2003-3-28","3,048.61","3,045.21","3,069.36","3,030.35","","0.07%"
"2003-3-27","3,046.34","2,966.38","3,056.73","2,954.08","","2.61%"
"2003-3-26","2,968.82","2,975.53","2,986.54","2,958.04","","-0.34%"
"2003-3-25","2,979.09","3,012.14","3,014.68","2,977.48","","-1.10%"
"2003-3-24","3,012.27","3,007.48","3,014.48","2,999.15","","0.22%"
"2003-3-21","3,005.59","2,973.17","3,006.38","2,971.26","","0.99%"
"2003-3-20","2,976.10","2,998.92","3,007.21","2,970.33","","-0.82%"
"2003-3-19","3,000.76","2,977.00","3,012.63","2,962.03","","0.72%"
"2003-3-18","2,979.30","2,989.24","3,009.57","2,978.01","","-0.35%"
"2003-3-17","2,989.84","2,992.73","2,992.88","2,961.93","","-0.16%"
"2003-3-14","2,994.67","2,976.87","2,998.09","2,970.60","","0.55%"
"2003-3-13","2,978.23","2,996.05","2,999.46","2,975.89","","-0.59%"
"2003-3-12","2,995.96","2,971.09","2,996.32","2,957.20","","0.82%"
"2003-3-11","2,971.49","2,971.14","2,984.64","2,960.93","","-0.10%"
"2003-3-10","2,974.37","3,022.05","3,026.13","2,972.76","","-1.76%"
"2003-3-7","3,027.74","3,028.81","3,040.16","3,019.70","","-0.11%"
"2003-3-6","3,030.95","3,071.20","3,071.20","3,027.49","","-1.28%"
"2003-3-5","3,070.35","3,078.44","3,079.93","3,052.57","","-0.22%"
"2003-3-4","3,076.99","3,077.73","3,087.42","3,065.82","","0.12%"
"2003-3-3","3,073.44","3,058.27","3,073.89","3,051.23","","0.53%"
"2003-2-28","3,057.24","3,052.35","3,063.02","3,040.13","","0.17%"
"2003-2-27","3,051.92","3,044.96","3,061.27","3,044.12","","0.26%"
"2003-2-26","3,044.07","3,043.84","3,047.33","3,031.35","","0.03%"
"2003-2-25","3,043.17","2,993.46","3,044.11","2,993.46","","1.78%"
"2003-2-24","2,990.08","2,985.86","3,006.02","2,980.86","","0.00%"
"2003-2-21","2,990.01","3,040.87","3,040.87","2,984.67","","-1.71%"
"2003-2-20","3,041.89","3,045.95","3,056.13","3,038.56","","-0.14%"
"2003-2-19","3,046.27","3,018.61","3,046.30","3,002.32","","0.91%"
"2003-2-18","3,018.70","3,019.39","3,027.33","3,006.49","","-0.11%"
"2003-2-17","3,021.91","3,048.75","3,053.67","3,011.11","","-0.81%"
"2003-2-14","3,046.60","3,041.83","3,055.12","3,033.56","","0.09%"
"2003-2-13","3,043.89","3,066.63","3,082.36","3,040.77","","-0.62%"
"2003-2-12","3,063.02","3,031.65","3,064.29","3,020.39","","1.05%"
"2003-2-11","3,031.31","3,005.43","3,032.13","3,001.06","","0.69%"
"2003-2-10","3,010.63","3,048.81","3,048.81","3,006.50","","-1.33%"
"2003-1-29","3,051.22","3,045.01","3,069.13","3,042.82","","0.24%"
"2003-1-28","3,044.03","3,032.21","3,045.76","3,021.27","","0.41%"
"2003-1-27","3,031.45","2,994.85","3,037.73","2,994.19","","1.31%"
"2003-1-24","2,992.11","2,939.76","2,998.30","2,935.00","","1.70%"
"2003-1-23","2,942.16","2,960.06","2,984.98","2,941.46","","-0.67%"
"2003-1-22","2,961.89","2,948.03","2,969.24","2,941.45","","0.28%"
"2003-1-21","2,953.52","3,018.57","3,029.03","2,953.42","","-1.94%"
"2003-1-20","3,012.08","2,998.65","3,012.79","2,963.53","","0.45%"
"2003-1-17","2,998.67","3,014.59","3,027.46","2,985.37","","-0.40%"
"2003-1-16","3,010.61","2,964.89","3,014.15","2,957.40","","1.57%"
"2003-1-15","2,963.99","3,004.92","3,027.81","2,945.58","","-1.18%"
"2003-1-14","2,999.40","2,823.12","3,027.75","2,823.12","","6.30%"
"2003-1-13","2,821.60","2,803.03","2,830.94","2,798.99","","0.37%"
"2003-1-10","2,811.19","2,834.30","2,861.00","2,809.84","","-0.86%"
"2003-1-9","2,835.49","2,794.28","2,848.75","2,773.44","","1.63%"
