"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2018-10-11","1,321.88","1,360.94","1,374.21","1,315.11","1.51B","-6.30%"
"2018-10-10","1,410.74","1,414.90","1,423.08","1,397.26","879.46M","0.06%"
"2018-10-9","1,409.95","1,422.53","1,430.77","1,402.38","911.37M","-0.57%"
"2018-10-8","1,418.03","1,446.30","1,454.16","1,417.57","1.13B","-4.09%"
"2018-9-28","1,478.44","1,470.71","1,480.13","1,460.55","1.28B","0.78%"
"2018-9-27","1,466.93","1,485.79","1,491.05","1,465.66","1.38B","-1.44%"
"2018-9-26","1,488.29","1,476.00","1,498.10","1,470.28","1.30B","1.06%"
"2018-9-25","1,472.63","1,468.50","1,484.13","1,464.88","945.30M","-0.38%"
"2018-9-21","1,478.20","1,459.93","1,480.76","1,448.12","1.35B","1.69%"
"2018-9-20","1,453.58","1,457.38","1,466.59","1,450.54","1.14B","-0.34%"
"2018-9-19","1,458.59","1,440.58","1,472.53","1,434.57","1.52B","1.10%"
"2018-9-18","1,442.78","1,412.20","1,444.96","1,411.15","1.24B","2.04%"
"2018-9-17","1,413.94","1,425.40","1,430.30","1,409.54","1.10B","-1.23%"
"2018-9-14","1,431.53","1,460.36","1,462.85","1,431.53","1.31B","-1.78%"
"2018-9-13","1,457.42","1,468.61","1,475.85","1,434.61","1.30B","0.40%"
"2018-9-12","1,451.67","1,460.44","1,473.26","1,448.58","1.22B","-0.67%"
"2018-9-11","1,461.49","1,455.59","1,472.81","1,448.88","1.27B","0.31%"
"2018-9-10","1,456.94","1,491.71","1,495.18","1,456.22","1.63B","-2.41%"
"2018-9-7","1,492.98","1,494.81","1,522.17","1,482.45","1.61B","0.17%"
"2018-9-6","1,490.51","1,492.18","1,512.18","1,483.91","1.36B","-0.52%"
"2018-9-5","1,498.23","1,519.34","1,526.88","1,498.23","1.56B","-1.74%"
"2018-9-4","1,524.69","1,510.84","1,530.56","1,498.67","1.59B","0.82%"
"2018-9-3","1,512.32","1,501.78","1,514.00","1,483.57","1.25B","0.59%"
"2018-8-31","1,503.42","1,519.42","1,524.70","1,502.50","1.06B","-1.56%"
"2018-8-30","1,527.22","1,550.20","1,554.72","1,525.47","1.16B","-1.57%"
"2018-8-29","1,551.60","1,562.69","1,562.69","1,546.13","1.12B","-0.80%"
"2018-8-28","1,564.08","1,567.01","1,570.97","1,556.15","1.28B","-0.02%"
"2018-8-27","1,564.43","1,524.85","1,566.78","1,523.41","1.52B","2.99%"
"2018-8-24","1,519.02","1,519.92","1,530.09","1,511.40","1.08B","-0.37%"
"2018-8-23","1,524.69","1,508.10","1,532.56","1,506.65","1.26B","1.11%"
"2018-8-22","1,507.98","1,523.86","1,527.08","1,505.58","1.11B","-1.20%"
"2018-8-21","1,526.23","1,503.59","1,530.85","1,499.91","1.30B","1.48%"
"2018-8-20","1,503.94","1,496.16","1,512.64","1,470.94","1.38B","0.10%"
"2018-8-17","1,502.49","1,546.05","1,550.80","1,500.14","1.28B","-2.02%"
"2018-8-16","1,533.46","1,527.72","1,560.14","1,518.85","1.40B","-0.99%"
"2018-8-15","1,548.79","1,590.46","1,591.96","1,542.44","1.43B","-2.63%"
"2018-8-14","1,590.68","1,603.20","1,605.95","1,584.05","1.22B","-0.84%"
"2018-8-13","1,604.14","1,565.35","1,607.05","1,561.69","1.41B","1.30%"
"2018-8-10","1,583.57","1,567.22","1,586.50","1,567.22","1.26B","0.94%"
"2018-8-9","1,568.80","1,512.51","1,581.64","1,511.91","1.69B","3.44%"
"2018-8-8","1,516.58","1,545.46","1,550.65","1,515.59","1.31B","-2.14%"
"2018-8-7","1,549.77","1,514.34","1,552.48","1,503.31","1.41B","2.68%"
"2018-8-6","1,509.29","1,541.30","1,556.48","1,502.99","1.45B","-2.75%"
"2018-8-3","1,552.04","1,584.47","1,595.65","1,552.04","1.25B","-1.89%"
"2018-8-2","1,581.87","1,611.41","1,612.09","1,555.05","1.85B","-2.06%"
"2018-8-1","1,615.15","1,642.67","1,655.98","1,615.15","1.43B","-1.24%"
"2018-7-31","1,635.37","1,631.54","1,646.49","1,624.73","1.36B","0.10%"
"2018-7-30","1,633.68","1,669.26","1,672.53","1,627.81","1.55B","-2.19%"
"2018-7-27","1,670.27","1,677.29","1,683.60","1,665.93","1.76B","-0.71%"
"2018-7-26","1,682.28","1,708.82","1,712.59","1,677.41","2.10B","-1.61%"
"2018-7-25","1,709.73","1,706.38","1,723.47","1,703.20","1.98B","0.17%"
"2018-7-24","1,706.89","1,692.34","1,719.83","1,683.77","2.20B","0.53%"
"2018-7-23","1,697.84","1,667.75","1,698.05","1,665.02","1.94B","0.71%"
"2018-7-20","1,685.87","1,664.67","1,691.65","1,653.67","1.70B","1.23%"
"2018-7-19","1,665.41","1,684.12","1,696.13","1,657.98","1.68B","-1.11%"
"2018-7-18","1,684.03","1,699.12","1,713.38","1,684.03","1.94B","-0.84%"
"2018-7-17","1,698.35","1,692.28","1,698.82","1,673.47","1.83B","0.29%"
"2018-7-16","1,693.40","1,690.94","1,701.17","1,681.15","1.81B","-0.10%"
"2018-7-13","1,695.03","1,688.45","1,703.21","1,684.70","2.09B","0.25%"
"2018-7-12","1,690.85","1,637.60","1,697.14","1,637.60","2.44B","3.32%"
"2018-7-11","1,636.53","1,636.09","1,651.36","1,613.18","1.64B","-1.87%"
"2018-7-10","1,667.66","1,658.00","1,668.73","1,651.35","1.34B","0.70%"
"2018-7-9","1,656.04","1,618.44","1,656.67","1,618.44","1.45B","2.65%"
"2018-7-6","1,613.28","1,603.58","1,644.37","1,587.89","1.67B","0.56%"
"2018-7-5","1,604.24","1,633.86","1,650.62","1,603.98","1.22B","-2.10%"
"2018-7-4","1,638.71","1,670.40","1,670.52","1,630.26","1.38B","-2.58%"
"2018-7-3","1,682.12","1,663.67","1,689.13","1,630.71","1.68B","1.18%"
"2018-7-2","1,662.48","1,680.10","1,689.66","1,645.93","1.49B","-1.13%"
"2018-6-29","1,681.50","1,619.16","1,684.66","1,619.16","1.70B","4.08%"
"2018-6-28","1,615.52","1,616.54","1,644.02","1,612.61","1.36B","-0.16%"
"2018-6-27","1,618.06","1,636.95","1,645.66","1,614.17","1.31B","-1.19%"
"2018-6-26","1,637.60","1,589.02","1,643.20","1,585.64","1.50B","1.71%"
"2018-6-25","1,610.02","1,636.37","1,639.54","1,608.66","1.23B","-0.72%"
"2018-6-22","1,621.63","1,584.36","1,627.97","1,576.59","1.30B","1.85%"
"2018-6-21","1,592.15","1,634.72","1,643.33","1,592.03","1.50B","-2.68%"
"2018-6-20","1,636.05","1,611.80","1,650.52","1,595.77","1.57B","1.08%"
"2018-6-19","1,618.64","1,687.43","1,702.04","1,603.13","1.74B","-5.75%"
"2018-6-15","1,717.43","1,751.16","1,759.51","1,712.24","1.29B","-1.86%"
"2018-6-14","1,750.05","1,760.00","1,780.76","1,745.93","1.13B","-0.74%"
"2018-6-13","1,763.12","1,789.93","1,789.93","1,763.12","1.11B","-1.54%"
"2018-6-12","1,790.78","1,769.77","1,793.81","1,757.56","1.18B","1.43%"
"2018-6-11","1,765.50","1,784.86","1,785.98","1,761.00","1.09B","-1.33%"
"2018-6-8","1,789.32","1,804.77","1,806.01","1,775.44","1.23B","-1.08%"
"2018-6-7","1,808.88","1,827.24","1,829.93","1,806.46","1.24B","-0.72%"
"2018-6-6","1,822.08","1,823.04","1,831.20","1,813.85","1.32B","-0.16%"
"2018-6-5","1,825.07","1,779.35","1,826.78","1,779.35","1.37B","2.54%"
"2018-6-4","1,779.94","1,786.88","1,792.99","1,767.46","1.24B","-0.39%"
"2018-6-1","1,786.85","1,812.78","1,822.88","1,776.54","1.22B","-1.93%"
"2018-5-31","1,822.08","1,819.56","1,827.08","1,791.89","1.41B","1.15%"
"2018-5-30","1,801.39","1,820.19","1,835.46","1,799.36","1.66B","-2.66%"
"2018-5-29","1,850.71","1,873.75","1,894.07","1,850.69","1.38B","-1.29%"
"2018-5-28","1,874.89","1,883.10","1,893.99","1,865.62","1.41B","-0.42%"
"2018-5-25","1,882.72","1,914.92","1,921.42","1,882.72","1.61B","-1.82%"
"2018-5-24","1,917.63","1,927.44","1,935.97","1,916.62","1.36B","-0.38%"
"2018-5-23","1,924.98","1,949.51","1,956.50","1,924.81","1.46B","-1.60%"
"2018-5-22","1,956.19","1,940.17","1,956.36","1,937.54","1.46B","0.73%"
"2018-5-21","1,942.03","1,924.60","1,950.47","1,924.60","1.68B","1.40%"
"2018-5-18","1,915.21","1,907.19","1,917.55","1,890.08","1.21B","0.32%"
"2018-5-17","1,909.11","1,923.78","1,929.88","1,903.93","1.10B","-0.84%"
"2018-5-16","1,925.24","1,928.72","1,941.52","1,923.59","1.34B","-0.61%"
"2018-5-15","1,936.97","1,908.64","1,937.99","1,903.09","1.54B","1.48%"
"2018-5-14","1,908.65","1,913.56","1,922.90","1,903.14","1.67B","-0.21%"
"2018-5-11","1,912.61","1,946.12","1,949.33","1,912.61","1.58B","-1.64%"
"2018-5-10","1,944.48","1,936.80","1,946.00","1,924.42","1.51B","0.51%"
"2018-5-9","1,934.53","1,932.47","1,940.92","1,924.20","1.33B","-0.05%"
"2018-5-8","1,935.49","1,931.13","1,936.62","1,920.65","1.54B","0.24%"
"2018-5-7","1,930.77","1,896.72","1,932.82","1,896.04","1.62B","2.07%"
"2018-5-4","1,891.70","1,898.13","1,910.57","1,888.80","1.40B","-0.65%"
"2018-5-3","1,904.04","1,873.11","1,905.05","1,842.35","1.83B","1.40%"
"2018-5-2","1,877.75","1,891.36","1,910.79","1,863.62","1.59B","-0.22%"
"2018-4-27","1,881.95","1,866.01","1,890.26","1,854.41","1.70B","1.38%"
"2018-4-26","1,856.39","1,895.39","1,896.16","1,855.71","1.57B","-2.10%"
"2018-4-25","1,896.13","1,873.83","1,902.21","1,871.52","1.76B","0.69%"
"2018-4-24","1,883.06","1,827.60","1,883.10","1,822.94","1.92B","3.07%"
"2018-4-23","1,826.94","1,859.35","1,870.33","1,802.82","1.92B","-1.67%"
"2018-4-20","1,857.96","1,890.21","1,907.90","1,856.30","2.05B","-2.06%"
"2018-4-19","1,897.01","1,891.98","1,916.65","1,889.36","1.89B","-0.10%"
"2018-4-18","1,898.93","1,869.30","1,910.10","1,831.33","2.29B","2.16%"
"2018-4-17","1,858.69","1,921.22","1,927.41","1,858.69","2.01B","-2.99%"
"2018-4-16","1,915.97","1,894.65","1,929.90","1,892.64","1.91B","0.77%"
"2018-4-13","1,901.26","1,918.22","1,926.60","1,899.24","1.41B","-0.13%"
"2018-4-12","1,903.65","1,907.84","1,926.30","1,903.44","1.38B","-0.42%"
"2018-4-11","1,911.71","1,917.40","1,935.98","1,909.42","1.70B","-0.05%"
"2018-4-10","1,912.64","1,916.15","1,919.62","1,887.45","1.91B","-0.33%"
"2018-4-9","1,918.98","1,907.75","1,941.19","1,895.47","1.76B","0.26%"
"2018-4-4","1,913.94","1,959.28","1,966.35","1,911.71","1.87B","-1.88%"
"2018-4-3","1,950.68","1,947.97","1,965.79","1,927.28","2.10B","-1.46%"
"2018-4-2","1,979.63","1,991.41","1,998.34","1,970.98","2.54B","-0.01%"
"2018-3-30","1,979.86","1,927.48","1,980.36","1,926.49","2.62B","3.18%"
"2018-3-29","1,918.84","1,920.15","1,934.61","1,901.95","2.05B","0.38%"
"2018-3-28","1,911.52","1,895.37","1,934.15","1,892.02","2.44B","-0.52%"
"2018-3-27","1,921.45","1,874.01","1,923.38","1,871.87","2.70B","3.60%"
"2018-3-26","1,854.70","1,775.28","1,855.98","1,764.21","2.15B","3.16%"
"2018-3-23","1,797.84","1,824.64","1,866.81","1,781.58","2.69B","-5.02%"
"2018-3-22","1,892.85","1,906.73","1,918.03","1,890.20","1.80B","-0.69%"
"2018-3-21","1,906.06","1,944.49","1,955.24","1,906.06","2.06B","-1.86%"
"2018-3-20","1,942.21","1,904.07","1,945.17","1,901.64","1.77B","1.18%"
"2018-3-19","1,919.61","1,898.44","1,937.61","1,894.30","1.92B","1.19%"
"2018-3-16","1,897.11","1,924.04","1,934.43","1,897.11","1.78B","-1.48%"
"2018-3-15","1,925.64","1,910.08","1,925.64","1,887.90","1.81B","0.40%"
"2018-3-14","1,917.91","1,941.12","1,952.14","1,916.93","1.77B","-1.68%"
"2018-3-13","1,950.60","1,957.84","1,975.42","1,940.69","2.20B","-0.52%"
"2018-3-12","1,960.74","1,949.93","1,980.26","1,949.93","2.79B","1.40%"
"2018-3-9","1,933.71","1,868.92","1,935.34","1,868.57","2.80B","3.53%"
"2018-3-8","1,867.84","1,857.30","1,870.54","1,855.59","1.39B","0.45%"
"2018-3-7","1,859.56","1,869.87","1,875.37","1,854.38","1.58B","-0.69%"
"2018-3-6","1,872.41","1,872.85","1,885.58","1,865.05","1.95B","0.11%"
"2018-3-5","1,870.41","1,854.92","1,870.41","1,842.49","1.67B","1.34%"
"2018-3-2","1,845.74","1,851.42","1,879.33","1,841.47","2.07B","-1.00%"
"2018-3-1","1,864.33","1,816.92","1,864.33","1,813.48","2.32B","2.07%"
"2018-2-28","1,826.60","1,802.15","1,847.54","1,795.11","2.16B","0.58%"
"2018-2-27","1,816.09","1,801.92","1,830.50","1,800.23","2.28B","0.83%"
"2018-2-26","1,801.11","1,753.18","1,805.85","1,743.61","1.99B","3.61%"
"2018-2-23","1,738.28","1,744.31","1,751.20","1,725.90","1.25B","-0.53%"
"2018-2-22","1,747.58","1,730.70","1,749.69","1,719.57","1.40B","1.88%"
"2018-2-14","1,715.30","1,718.21","1,720.75","1,701.75","1.00B","-0.11%"
"2018-2-13","1,717.18","1,726.08","1,738.53","1,713.31","1.49B","0.03%"
"2018-2-12","1,716.65","1,671.33","1,723.51","1,671.33","1.67B","3.49%"
"2018-2-9","1,658.78","1,664.99","1,697.16","1,642.50","2.09B","-2.98%"
"2018-2-8","1,709.73","1,675.67","1,720.31","1,675.57","1.83B","1.55%"
"2018-2-7","1,683.66","1,700.82","1,705.93","1,636.86","2.27B","1.14%"
"2018-2-6","1,664.62","1,722.25","1,745.29","1,664.38","2.03B","-5.34%"
"2018-2-5","1,758.52","1,748.02","1,768.95","1,744.67","1.49B","-0.83%"
"2018-2-2","1,773.27","1,753.22","1,798.75","1,745.99","1.77B","0.30%"
"2018-2-1","1,768.02","1,807.89","1,819.22","1,768.02","1.90B","-2.17%"
"2018-1-31","1,807.26","1,840.28","1,841.34","1,805.09","2.01B","-2.66%"
"2018-1-30","1,856.57","1,868.99","1,883.24","1,853.37","1.77B","-0.96%"
"2018-1-29","1,874.66","1,886.92","1,902.08","1,866.13","2.23B","-0.94%"
"2018-1-26","1,892.40","1,884.41","1,906.72","1,884.41","2.02B","0.33%"
"2018-1-25","1,886.19","1,886.48","1,929.30","1,882.73","2.96B","-0.13%"
"2018-1-24","1,888.73","1,837.08","1,892.70","1,825.22","2.75B","2.57%"
"2018-1-23","1,841.39","1,840.87","1,850.42","1,833.59","1.36B","-0.02%"
"2018-1-22","1,841.79","1,798.15","1,850.09","1,786.81","1.89B","2.32%"
"2018-1-19","1,800.05","1,807.23","1,818.23","1,798.37","1.35B","-0.57%"
"2018-1-18","1,810.32","1,807.67","1,827.63","1,806.96","1.11B","-0.23%"
"2018-1-17","1,814.52","1,794.12","1,822.89","1,768.26","1.61B","0.72%"
"2018-1-16","1,801.57","1,801.53","1,813.28","1,792.25","1.33B","-0.17%"
"2018-1-15","1,804.72","1,852.81","1,854.27","1,798.87","1.65B","-2.97%"
"2018-1-12","1,860.01","1,875.82","1,877.53","1,859.91","1.22B","-1.03%"
"2018-1-11","1,879.31","1,861.76","1,882.35","1,849.91","1.46B","0.73%"
"2018-1-10","1,865.61","1,878.65","1,879.82","1,854.17","1.28B","-0.69%"
"2018-1-9","1,878.64","1,878.40","1,883.92","1,874.29","1.17B","-0.14%"
"2018-1-8","1,881.31","1,876.12","1,881.31","1,859.67","1.44B","0.26%"
"2018-1-5","1,876.38","1,872.04","1,879.98","1,869.96","1.23B","0.38%"
"2018-1-4","1,869.28","1,865.16","1,869.96","1,862.96","1.13B","-0.04%"
"2018-1-3","1,870.09","1,843.69","1,873.63","1,839.84","1.36B","1.45%"
"2018-1-2","1,843.31","1,832.22","1,843.66","1,821.29","1.06B","0.97%"
"2017-12-29","1,825.58","1,818.60","1,826.97","1,813.45","1.03B","0.44%"
"2017-12-28","1,817.63","1,814.97","1,832.30","1,814.51","1.11B","-0.01%"
"2017-12-27","1,817.86","1,829.11","1,833.68","1,816.33","1.06B","-0.77%"
"2017-12-26","1,832.01","1,828.18","1,833.72","1,814.76","986.97M","0.17%"
"2017-12-25","1,828.87","1,852.98","1,854.61","1,824.81","1.23B","-1.32%"
"2017-12-22","1,853.38","1,863.09","1,869.76","1,852.62","1.14B","-0.58%"
"2017-12-21","1,864.21","1,850.37","1,871.34","1,836.34","1.19B","0.41%"
"2017-12-20","1,856.58","1,873.19","1,874.24","1,853.74","1.07B","-0.89%"
"2017-12-19","1,873.34","1,855.95","1,877.58","1,855.95","1.09B","1.00%"
"2017-12-18","1,854.74","1,858.67","1,865.39","1,847.11","1.00B","-0.19%"
"2017-12-15","1,858.21","1,867.86","1,876.37","1,854.35","1.17B","-0.58%"
"2017-12-14","1,869.01","1,879.26","1,884.97","1,862.06","1.07B","-0.65%"
"2017-12-13","1,881.24","1,870.19","1,881.35","1,862.09","1.03B","0.41%"
"2017-12-12","1,873.54","1,894.08","1,897.28","1,873.54","1.23B","-1.01%"
"2017-12-11","1,892.59","1,875.04","1,892.59","1,875.04","1.35B","1.39%"
"2017-12-8","1,866.73","1,850.18","1,878.40","1,850.18","1.18B","0.85%"
"2017-12-7","1,850.93","1,855.08","1,865.58","1,848.86","1.13B","-0.41%"
"2017-12-6","1,858.56","1,828.83","1,859.09","1,817.08","1.34B","1.46%"
"2017-12-5","1,831.77","1,869.38","1,874.77","1,818.78","1.30B","-2.18%"
"2017-12-4","1,872.57","1,878.06","1,887.82","1,869.83","1.23B","-0.38%"
"2017-12-1","1,879.72","1,845.78","1,883.95","1,845.62","1.39B","1.94%"
"2017-11-30","1,843.97","1,857.44","1,866.71","1,838.75","1.10B","-0.96%"
"2017-11-29","1,861.76","1,867.90","1,870.23","1,841.19","1.20B","-0.36%"
"2017-11-28","1,868.51","1,834.82","1,868.79","1,834.82","1.19B","1.87%"
"2017-11-27","1,834.17","1,855.34","1,868.66","1,831.62","1.22B","-1.22%"
"2017-11-24","1,856.84","1,863.98","1,879.29","1,856.77","1.21B","-0.68%"
"2017-11-23","1,869.46","1,925.13","1,925.13","1,868.12","1.54B","-3.16%"
"2017-11-22","1,930.50","1,931.75","1,945.51","1,913.75","1.63B","-0.19%"
"2017-11-21","1,934.23","1,933.99","1,949.59","1,921.16","1.53B","-0.15%"
"2017-11-20","1,937.14","1,894.87","1,937.14","1,870.41","1.42B","1.41%"
"2017-11-17","1,910.21","1,957.63","1,962.41","1,907.20","1.87B","-2.36%"
"2017-11-16","1,956.42","1,943.36","1,961.38","1,937.16","1.33B","0.55%"
"2017-11-15","1,945.81","1,971.41","1,973.44","1,939.05","1.41B","-1.51%"
"2017-11-14","1,975.65","1,987.44","1,992.07","1,967.46","1.67B","-0.51%"
"2017-11-13","1,985.77","1,983.84","1,990.70","1,974.76","1.62B","0.31%"
"2017-11-10","1,979.72","1,961.07","1,984.33","1,960.60","1.63B","0.88%"
"2017-11-9","1,962.51","1,941.82","1,962.51","1,936.07","1.55B","0.96%"
"2017-11-8","1,943.80","1,935.98","1,959.32","1,933.64","1.72B","0.38%"
"2017-11-7","1,936.43","1,926.27","1,936.47","1,920.65","1.35B","0.47%"
"2017-11-6","1,927.30","1,908.13","1,927.30","1,894.08","1.17B","0.95%"
"2017-11-3","1,909.24","1,920.52","1,933.46","1,901.25","1.27B","-0.79%"
"2017-11-2","1,924.44","1,947.52","1,947.52","1,924.28","1.29B","-1.34%"
"2017-11-1","1,950.67","1,945.72","1,959.78","1,944.19","1.22B","0.16%"
"2017-10-31","1,947.59","1,933.17","1,947.59","1,932.42","1.13B","0.74%"
"2017-10-30","1,933.22","1,973.71","1,981.20","1,924.94","1.70B","-2.12%"
"2017-10-27","1,975.13","1,989.03","1,990.45","1,974.12","1.18B","-0.76%"
"2017-10-26","1,990.23","1,991.41","1,998.64","1,981.43","1.43B","-0.13%"
"2017-10-25","1,992.88","1,977.63","1,992.88","1,972.75","1.15B","0.61%"
"2017-10-24","1,980.82","1,974.31","1,980.82","1,961.02","1.26B","0.15%"
"2017-10-23","1,977.77","1,959.70","1,979.45","1,956.50","1.19B","0.99%"
"2017-10-20","1,958.45","1,935.96","1,958.45","1,933.34","1.05B","0.94%"
"2017-10-19","1,940.12","1,943.57","1,954.76","1,932.56","1.25B","-0.30%"
"2017-10-18","1,945.89","1,956.45","1,968.98","1,945.55","1.30B","-0.47%"
"2017-10-17","1,955.10","1,954.78","1,967.20","1,946.68","1.21B","-0.30%"
"2017-10-16","1,961.03","2,000.87","2,001.60","1,961.03","2.02B","-2.25%"
"2017-10-13","2,006.22","1,980.29","2,007.20","1,977.34","1.65B","1.37%"
"2017-10-12","1,979.05","1,979.97","1,988.93","1,968.06","1.40B","-0.08%"
"2017-10-11","1,980.68","1,998.17","2,004.06","1,979.02","1.86B","-0.83%"
"2017-10-10","1,997.25","1,969.34","1,997.25","1,966.01","1.96B","1.46%"
"2017-10-9","1,968.48","1,968.53","1,973.76","1,958.64","1.70B","1.22%"
"2017-9-29","1,944.67","1,935.37","1,944.67","1,934.13","1.31B","0.66%"
"2017-9-28","1,931.91","1,930.50","1,941.82","1,929.54","1.32B","-0.01%"
"2017-9-27","1,932.13","1,916.74","1,934.62","1,916.74","1.16B","0.84%"
"2017-9-26","1,916.00","1,917.06","1,925.04","1,902.94","1.09B","-0.23%"
"2017-9-25","1,920.34","1,942.46","1,947.17","1,917.98","1.27B","-1.22%"
"2017-9-22","1,944.09","1,946.88","1,949.10","1,932.12","1.36B","-0.34%"
"2017-9-21","1,950.70","1,971.71","1,977.19","1,950.58","1.54B","-1.05%"
"2017-9-20","1,971.43","1,956.73","1,971.43","1,954.77","1.47B","0.66%"
"2017-9-19","1,958.54","1,975.54","1,980.39","1,955.26","1.57B","-0.76%"
"2017-9-18","1,973.60","1,952.40","1,973.61","1,951.89","1.52B","1.02%"
"2017-9-15","1,953.63","1,955.23","1,960.82","1,947.38","1.61B","-0.19%"
"2017-9-14","1,957.40","1,965.85","1,971.71","1,952.16","1.61B","-0.49%"
"2017-9-13","1,966.96","1,962.90","1,966.97","1,952.84","1.68B","0.21%"
"2017-9-12","1,962.85","1,976.43","1,983.49","1,960.85","2.28B","-0.63%"
"2017-9-11","1,975.23","1,961.98","1,975.23","1,958.32","1.73B","0.59%"
"2017-9-8","1,963.67","1,966.92","1,974.70","1,950.80","1.81B","-0.27%"
"2017-9-7","1,968.99","1,983.74","1,997.71","1,967.90","2.65B","-0.66%"
"2017-9-6","1,981.99","1,958.91","1,981.99","1,955.34","2.26B","0.94%"
"2017-9-5","1,963.56","1,959.92","1,970.46","1,951.06","2.01B","0.08%"
"2017-9-4","1,961.95","1,940.50","1,967.53","1,935.67","2.22B","0.99%"
"2017-9-1","1,942.81","1,926.95","1,943.40","1,917.06","1.86B","0.86%"
"2017-8-31","1,926.28","1,917.56","1,927.77","1,916.32","1.36B","0.58%"
"2017-8-30","1,915.09","1,906.83","1,926.14","1,906.67","1.38B","0.38%"
"2017-8-29","1,907.76","1,918.75","1,927.78","1,904.57","1.58B","-0.61%"
"2017-8-28","1,919.46","1,891.35","1,933.40","1,891.35","2.13B","1.65%"
"2017-8-25","1,888.27","1,869.33","1,889.99","1,869.33","1.38B","0.96%"
"2017-8-24","1,870.36","1,882.97","1,887.38","1,867.19","1.34B","-0.64%"
"2017-8-23","1,882.47","1,888.78","1,894.22","1,875.99","1.50B","-0.42%"
"2017-8-22","1,890.33","1,905.42","1,907.77","1,887.26","1.71B","-0.78%"
"2017-8-21","1,905.23","1,899.13","1,910.90","1,894.44","1.68B","0.41%"
"2017-8-18","1,897.51","1,897.78","1,911.95","1,893.17","1.82B","-0.63%"
"2017-8-17","1,909.58","1,895.03","1,921.92","1,891.61","2.38B","0.45%"
"2017-8-16","1,901.03","1,871.72","1,911.90","1,867.21","2.70B","1.48%"
"2017-8-15","1,873.31","1,870.88","1,878.12","1,859.82","1.74B","0.28%"
"2017-8-14","1,868.01","1,817.52","1,868.62","1,817.52","2.07B","2.95%"
"2017-8-11","1,814.53","1,814.38","1,837.21","1,810.37","1.68B","-0.66%"
"2017-8-10","1,826.54","1,834.62","1,851.04","1,813.76","1.68B","-0.53%"
"2017-8-9","1,836.31","1,829.49","1,844.33","1,824.62","1.80B","0.04%"
"2017-8-8","1,835.66","1,803.69","1,835.68","1,800.42","1.85B","1.73%"
"2017-8-7","1,804.42","1,793.81","1,816.07","1,792.50","1.36B","0.75%"
"2017-8-4","1,791.07","1,802.96","1,806.24","1,790.34","1.58B","-0.78%"
"2017-8-3","1,805.14","1,794.62","1,830.80","1,787.86","1.94B","0.48%"
"2017-8-2","1,796.51","1,812.70","1,816.78","1,794.84","1.62B","-0.93%"
"2017-8-1","1,813.42","1,808.04","1,814.40","1,799.37","1.65B","0.28%"
"2017-7-31","1,808.44","1,803.87","1,816.51","1,797.19","1.67B","0.13%"
"2017-7-28","1,806.11","1,812.84","1,819.09","1,804.88","2.00B","-0.47%"
"2017-7-27","1,814.56","1,748.61","1,815.31","1,744.89","2.49B","3.62%"
"2017-7-26","1,751.15","1,759.66","1,762.93","1,743.77","1.19B","-0.40%"
"2017-7-25","1,758.22","1,756.63","1,764.78","1,750.77","1.07B","0.10%"
"2017-7-24","1,756.49","1,755.73","1,759.56","1,744.28","1.02B","-0.21%"
"2017-7-21","1,760.27","1,758.86","1,770.19","1,755.74","986.54M","0.09%"
"2017-7-20","1,758.67","1,754.14","1,783.76","1,752.94","1.14B","0.23%"
"2017-7-19","1,754.56","1,732.05","1,755.56","1,723.31","1.09B","1.04%"
"2017-7-18","1,736.56","1,714.84","1,742.00","1,709.37","1.13B","0.67%"
"2017-7-17","1,724.94","1,802.29","1,802.29","1,724.94","1.71B","-5.11%"
"2017-7-14","1,817.75","1,844.58","1,844.58","1,814.26","1.44B","-1.87%"
"2017-7-13","1,852.36","1,857.98","1,860.02","1,848.11","897.34M","-0.43%"
"2017-7-12","1,860.35","1,853.21","1,862.37","1,836.77","1.13B","0.16%"
"2017-7-11","1,857.30","1,873.55","1,878.97","1,857.30","1.16B","-1.07%"
"2017-7-10","1,877.38","1,906.66","1,906.66","1,877.36","1.24B","-1.75%"
"2017-7-7","1,910.82","1,909.20","1,912.21","1,903.83","1.13B","-0.19%"
"2017-7-6","1,914.37","1,911.05","1,919.79","1,898.10","1.53B","0.13%"
"2017-7-5","1,911.83","1,902.08","1,911.86","1,895.52","1.22B","0.39%"
"2017-7-4","1,904.42","1,908.98","1,909.34","1,898.53","1.22B","-0.35%"
"2017-7-3","1,911.16","1,892.65","1,911.69","1,890.39","1.40B","0.99%"
"2017-6-30","1,892.51","1,882.11","1,894.40","1,876.42","897.12M","0.25%"
"2017-6-29","1,887.81","1,882.34","1,897.46","1,881.63","1.02B","0.30%"
"2017-6-28","1,882.15","1,891.76","1,892.47","1,876.10","911.82M","-0.65%"
"2017-6-27","1,894.37","1,895.86","1,905.08","1,890.96","924.57M","-0.07%"
"2017-6-26","1,895.64","1,879.62","1,895.64","1,874.75","983.07M","0.78%"
"2017-6-23","1,881.06","1,867.60","1,881.06","1,848.98","1.09B","0.51%"
"2017-6-22","1,871.54","1,895.95","1,903.20","1,871.54","1.21B","-1.44%"
"2017-6-21","1,898.83","1,902.16","1,903.73","1,883.59","1.28B","0.20%"
